rendement_heure_solaire_pv_10_est-ouest;rendement_heure_solaire_pv_90_sud
0.0000;0.0000
0.0001;0.0000
0.0086;0.0161
0.0182;0.0372
0.0205;0.0423
0.0376;0.0761
0.0403;0.0888
0.0283;0.0626
0.0511;0.1218
0.0604;0.1675
0.1052;0.3384
0.0909;0.2724
0.1210;0.3223
0.0632;0.1294
0.0468;0.0778
0.0155;0.0305
0.0056;0.0118
0.0001;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0078;0.0152
0.0230;0.0423
0.0402;0.0727
0.0561;0.1108
0.0705;0.1759
0.0798;0.2250
0.0863;0.2597
0.0936;0.2884
0.0887;0.2681
0.0810;0.2301
0.0725;0.1844
0.0580;0.1193
0.0405;0.0753
0.0238;0.0414
0.0080;0.0152
0.0001;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0050;0.0102
0.0161;0.0313
0.0269;0.0524
0.0419;0.0871
0.0521;0.1243
0.0709;0.1996
0.0748;0.2072
0.0758;0.2318
0.0758;0.2115
0.0673;0.1785
0.0590;0.1430
0.0471;0.0973
0.0299;0.0592
0.0126;0.0262
0.0039;0.0085
0.0001;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0095;0.0169
0.0290;0.0457
0.0531;0.0727
0.0777;0.1303
0.0984;0.2555
0.1141;0.3578
0.1258;0.4289
0.1297;0.4542
0.1289;0.4356
0.1196;0.3756
0.1048;0.2741
0.0840;0.1489
0.0596;0.0736
0.0346;0.0313
0.0129;0.0152
0.0003;0.0008
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0096;0.0169
0.0296;0.0448
0.0536;0.0711
0.0765;0.1286
0.0972;0.2546
0.1127;0.3544
0.1228;0.4187
0.1251;0.4365
0.1215;0.4153
0.1121;0.3587
0.0975;0.2681
0.0772;0.1489
0.0548;0.0812
0.0317;0.0364
0.0116;0.0169
0.0001;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0086;0.0161
0.0266;0.0431
0.0481;0.0753
0.0689;0.1269
0.0884;0.2335
0.1037;0.3231
0.1136;0.3832
0.1167;0.4077
0.1149;0.3908
0.1061;0.3367
0.0915;0.2504
0.0729;0.1446
0.0508;0.0804
0.0299;0.0389
0.0109;0.0161
0.0001;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0086;0.0152
0.0266;0.0431
0.0485;0.0719
0.0715;0.1311
0.0912;0.2445
0.1068;0.3375
0.1156;0.3908
0.1187;0.4162
0.1167;0.3976
0.1063;0.3409
0.0915;0.2504
0.0724;0.1446
0.0514;0.0804
0.0291;0.0364
0.0106;0.0169
0.0001;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0088;0.0161
0.0277;0.0457
0.0508;0.0761
0.0738;0.1294
0.0940;0.2504
0.1100;0.3477
0.1199;0.4094
0.1233;0.4306
0.1208;0.4145
0.1117;0.3595
0.0971;0.2690
0.0775;0.1514
0.0550;0.0812
0.0317;0.0355
0.0118;0.0161
0.0001;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0111;0.0169
0.0337;0.0533
0.0365;0.0660
0.0604;0.1184
0.0653;0.1641
0.1065;0.3324
0.0748;0.2250
0.0570;0.1565
0.0784;0.2368
0.0874;0.2665
0.1083;0.2986
0.0663;0.1362
0.0514;0.0795
0.0287;0.0398
0.0148;0.0211
0.0007;0.0017
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0057;0.0118
0.0165;0.0330
0.0339;0.0626
0.0491;0.1007
0.0579;0.1379
0.0692;0.1827
0.0760;0.2123
0.0774;0.2208
0.0714;0.1996
0.0729;0.2089
0.0609;0.1489
0.0475;0.0990
0.0370;0.0677
0.0201;0.0364
0.0069;0.0135
0.0001;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0093;0.0152
0.0299;0.0440
0.0550;0.0685
0.0797;0.1294
0.1018;0.2597
0.1190;0.3637
0.1297;0.4289
0.1345;0.4568
0.1321;0.4416
0.1233;0.3849
0.1077;0.2868
0.0869;0.1565
0.0619;0.0736
0.0362;0.0296
0.0135;0.0144
0.0001;0.0008
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0090;0.0144
0.0293;0.0440
0.0537;0.0694
0.0783;0.1294
0.0994;0.2605
0.1154;0.3629
0.1274;0.4339
0.1308;0.4576
0.1279;0.4399
0.1183;0.3798
0.1027;0.2825
0.0817;0.1565
0.0583;0.0753
0.0335;0.0313
0.0122;0.0152
0.0001;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0092;0.0144
0.0297;0.0431
0.0543;0.0685
0.0788;0.1303
0.1005;0.2588
0.1173;0.3697
0.1285;0.4399
0.1332;0.4686
0.1302;0.4500
0.1208;0.3790
0.1051;0.2842
0.0839;0.1573
0.0594;0.0727
0.0343;0.0313
0.0125;0.0152
0.0001;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0093;0.0127
0.0307;0.0431
0.0563;0.0685
0.0818;0.1303
0.1047;0.2673
0.1216;0.3747
0.1330;0.4449
0.1371;0.4712
0.1347;0.4551
0.1248;0.3933
0.1087;0.2927
0.0877;0.1607
0.0626;0.0727
0.0369;0.0305
0.0136;0.0152
0.0001;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0052;0.0110
0.0194;0.0389
0.0365;0.0685
0.0501;0.1024
0.0662;0.1683
0.0816;0.2343
0.0843;0.2571
0.0864;0.2715
0.0817;0.2512
0.0783;0.2275
0.0633;0.1658
0.0480;0.1015
0.0345;0.0651
0.0201;0.0364
0.0067;0.0135
0.0001;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0033;0.0068
0.0123;0.0254
0.0185;0.0381
0.0109;0.0237
0.0370;0.0812
0.0353;0.0795
0.0500;0.1345
0.0963;0.3257
0.0774;0.2377
0.0869;0.2690
0.0974;0.2791
0.0798;0.1616
0.0559;0.0761
0.0335;0.0330
0.0146;0.0211
0.0006;0.0008
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0033;0.0068
0.0194;0.0364
0.0459;0.0744
0.0645;0.1277
0.0699;0.1776
0.0748;0.2149
0.0750;0.2284
0.0632;0.1776
0.0353;0.0812
0.0336;0.0761
0.0090;0.0195
0.0161;0.0338
0.0178;0.0372
0.0144;0.0288
0.0043;0.0093
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0047;0.0093
0.0161;0.0313
0.0317;0.0592
0.0526;0.1066
0.0619;0.1590
0.0685;0.1971
0.0728;0.2055
0.0767;0.2402
0.0781;0.2411
0.0747;0.2182
0.0636;0.1590
0.0514;0.1091
0.0362;0.0668
0.0214;0.0389
0.0067;0.0135
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0056;0.0110
0.0175;0.0338
0.0335;0.0634
0.0652;0.1303
0.0844;0.2335
0.0570;0.1506
0.0915;0.3003
0.0801;0.2529
0.1012;0.3367
0.0415;0.1074
0.0089;0.0186
0.0380;0.0829
0.0231;0.0465
0.0261;0.0398
0.0072;0.0135
0.0001;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0073;0.0127
0.0264;0.0406
0.0500;0.0685
0.0741;0.1353
0.0933;0.2597
0.1074;0.3536
0.1183;0.4196
0.1251;0.4576
0.1242;0.4483
0.1166;0.3883
0.1007;0.2910
0.0811;0.1666
0.0574;0.0736
0.0326;0.0296
0.0118;0.0161
0.0001;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0076;0.0127
0.0281;0.0389
0.0541;0.0668
0.0803;0.1362
0.1034;0.2749
0.1210;0.3857
0.1322;0.4568
0.1368;0.4847
0.1332;0.4652
0.1238;0.4043
0.1077;0.3037
0.0857;0.1709
0.0604;0.0719
0.0342;0.0288
0.0119;0.0161
0.0001;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0037;0.0085
0.0281;0.0465
0.0541;0.0660
0.0803;0.1370
0.1037;0.2774
0.1219;0.3908
0.1334;0.4627
0.1377;0.4906
0.1350;0.4728
0.1245;0.4094
0.1078;0.3062
0.0854;0.1717
0.0600;0.0719
0.0336;0.0296
0.0113;0.0144
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0029;0.0059
0.0224;0.0381
0.0436;0.0702
0.0656;0.1328
0.0851;0.2402
0.1005;0.3316
0.1098;0.3908
0.1133;0.4187
0.1106;0.3967
0.1024;0.3460
0.0883;0.2614
0.0702;0.1590
0.0497;0.0778
0.0283;0.0372
0.0095;0.0144
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0040;0.0085
0.0303;0.0465
0.0592;0.0854
0.0582;0.1227
0.0380;0.0922
0.0909;0.2851
0.1278;0.4619
0.0639;0.2022
0.0504;0.1218
0.0548;0.1463
0.0530;0.1336
0.0576;0.1336
0.0672;0.0956
0.0378;0.0347
0.0128;0.0161
0.0001;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0027;0.0059
0.0233;0.0372
0.0452;0.0694
0.0672;0.1345
0.0869;0.2470
0.1025;0.3477
0.1123;0.4035
0.1166;0.4297
0.1140;0.4136
0.1055;0.3654
0.0912;0.2732
0.0724;0.1633
0.0507;0.0770
0.0284;0.0321
0.0095;0.0152
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0024;0.0051
0.0235;0.0364
0.0472;0.0685
0.0668;0.1379
0.0877;0.2563
0.1002;0.3409
0.1088;0.3908
0.1164;0.4297
0.1084;0.3933
0.1005;0.3451
0.0890;0.2690
0.0725;0.1700
0.0508;0.0761
0.0286;0.0338
0.0098;0.0152
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0017;0.0034
0.0202;0.0338
0.0359;0.0651
0.0564;0.1201
0.0783;0.2174
0.0828;0.2631
0.0915;0.3104
0.1015;0.3544
0.1116;0.4077
0.0966;0.3316
0.0895;0.2724
0.0721;0.1658
0.0577;0.0821
0.0291;0.0364
0.0098;0.0144
0.0001;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0023;0.0051
0.0218;0.0355
0.0445;0.0677
0.0656;0.1370
0.0836;0.2436
0.0982;0.3333
0.1090;0.3976
0.1110;0.4145
0.1116;0.4094
0.0996;0.3460
0.0859;0.2639
0.0739;0.1751
0.0505;0.0761
0.0280;0.0338
0.0093;0.0152
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0023;0.0051
0.0225;0.0347
0.0452;0.0711
0.0659;0.1379
0.0851;0.2495
0.1002;0.3477
0.1126;0.4179
0.1164;0.4390
0.1146;0.4297
0.1075;0.3840
0.0933;0.2927
0.0738;0.1759
0.0514;0.0787
0.0291;0.0313
0.0090;0.0144
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0020;0.0042
0.0080;0.0169
0.0126;0.0262
0.0105;0.0220
0.0119;0.0254
0.0316;0.0719
0.0541;0.1336
0.0385;0.0922
0.0757;0.2428
0.0801;0.2478
0.0813;0.2411
0.0673;0.1649
0.0284;0.0550
0.0078;0.0161
0.0009;0.0017
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0019;0.0042
0.0131;0.0245
0.0579;0.0863
0.0772;0.1616
0.0725;0.2064
0.1021;0.3527
0.1004;0.3502
0.0869;0.2884
0.0510;0.1430
0.0106;0.0228
0.0122;0.0262
0.0072;0.0152
0.0050;0.0110
0.0027;0.0059
0.0009;0.0017
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0004;0.0008
0.0045;0.0093
0.0154;0.0321
0.0267;0.0567
0.0263;0.0575
0.0559;0.1514
0.0579;0.1633
0.0841;0.2783
0.1028;0.3815
0.1014;0.3603
0.0683;0.1937
0.0635;0.1531
0.0564;0.0804
0.0360;0.0338
0.0109;0.0144
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0017;0.0042
0.0111;0.0220
0.0175;0.0355
0.0266;0.0558
0.0495;0.1252
0.0527;0.1277
0.0607;0.1734
0.0528;0.1311
0.0408;0.0973
0.0702;0.2182
0.0783;0.2360
0.0632;0.1531
0.0465;0.0744
0.0274;0.0355
0.0102;0.0161
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0016;0.0034
0.0190;0.0288
0.0416;0.0634
0.0649;0.1472
0.0859;0.2681
0.1001;0.3603
0.1108;0.4179
0.1103;0.4246
0.1107;0.4229
0.1014;0.3671
0.0867;0.2783
0.0701;0.1751
0.0495;0.0736
0.0257;0.0305
0.0078;0.0135
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0013;0.0025
0.0139;0.0254
0.0412;0.0677
0.0599;0.1396
0.0884;0.2724
0.0863;0.2876
0.0956;0.3392
0.1164;0.4517
0.0974;0.3493
0.0682;0.2123
0.0553;0.1455
0.0337;0.0727
0.0316;0.0592
0.0111;0.0228
0.0007;0.0017
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0011;0.0025
0.0168;0.0279
0.0375;0.0651
0.0623;0.1438
0.0767;0.2385
0.0926;0.3307
0.1008;0.3832
0.1031;0.3798
0.1084;0.4179
0.1005;0.3680
0.0770;0.2377
0.0602;0.1514
0.0508;0.0761
0.0256;0.0313
0.0085;0.0144
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0003;0.0008
0.0050;0.0110
0.0202;0.0406
0.0250;0.0533
0.0347;0.0778
0.0353;0.0821
0.0744;0.2445
0.1011;0.3705
0.0709;0.2335
0.0379;0.0897
0.0165;0.0355
0.0190;0.0406
0.0228;0.0457
0.0112;0.0228
0.0006;0.0017
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0007;0.0017
0.0123;0.0220
0.0246;0.0491
0.0401;0.0897
0.0548;0.1430
0.0623;0.1768
0.0701;0.2098
0.0699;0.2123
0.0625;0.1827
0.0536;0.1320
0.0487;0.1269
0.0363;0.0795
0.0266;0.0516
0.0119;0.0245
0.0007;0.0017
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0023;0.0051
0.0250;0.0338
0.0540;0.0694
0.0826;0.1861
0.1055;0.3333
0.1284;0.4695
0.0808;0.2724
0.0633;0.1869
0.0592;0.1726
0.0646;0.1878
0.0500;0.1311
0.0481;0.1201
0.0491;0.0787
0.0320;0.0372
0.0073;0.0144
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0011;0.0025
0.0208;0.0296
0.0458;0.0601
0.0719;0.1649
0.0948;0.3045
0.1127;0.4162
0.1251;0.4915
0.1292;0.5177
0.1262;0.4999
0.1170;0.4416
0.1001;0.3375
0.0781;0.2039
0.0536;0.0677
0.0281;0.0364
0.0034;0.0076
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0010;0.0025
0.0202;0.0296
0.0442;0.0617
0.0686;0.1649
0.0905;0.3003
0.1083;0.4103
0.1199;0.4838
0.1241;0.5109
0.1216;0.4948
0.1117;0.4331
0.0974;0.3375
0.0767;0.2039
0.0518;0.0668
0.0270;0.0355
0.0032;0.0068
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0009;0.0017
0.0192;0.0271
0.0429;0.0601
0.0673;0.1666
0.0873;0.2952
0.1048;0.4043
0.1153;0.4737
0.1185;0.4940
0.1183;0.4915
0.1090;0.4297
0.0936;0.3307
0.0732;0.2022
0.0503;0.0677
0.0260;0.0338
0.0029;0.0059
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0007;0.0017
0.0171;0.0254
0.0391;0.0626
0.0573;0.1480
0.0783;0.2614
0.0962;0.3646
0.1093;0.4483
0.1129;0.4703
0.1130;0.4695
0.1034;0.4103
0.0860;0.3062
0.0662;0.1852
0.0445;0.0694
0.0221;0.0321
0.0020;0.0042
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0004;0.0008
0.0210;0.0288
0.0277;0.0516
0.0557;0.1404
0.0256;0.0575
0.0629;0.2005
0.0639;0.1946
0.0162;0.0355
0.0246;0.0558
0.0356;0.0837
0.0551;0.1531
0.0599;0.1633
0.0333;0.0617
0.0144;0.0254
0.0010;0.0017
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0003;0.0008
0.0070;0.0144
0.0161;0.0330
0.0231;0.0499
0.0289;0.0643
0.0382;0.0905
0.0462;0.1142
0.0500;0.1260
0.0497;0.1243
0.0419;0.1007
0.0370;0.0863
0.0290;0.0634
0.0192;0.0398
0.0089;0.0186
0.0004;0.0008
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0001;0.0008
0.0033;0.0068
0.0076;0.0161
0.0122;0.0262
0.0151;0.0321
0.0184;0.0398
0.0213;0.0474
0.0237;0.0533
0.0218;0.0491
0.0211;0.0465
0.0175;0.0381
0.0131;0.0279
0.0083;0.0178
0.0043;0.0093
0.0004;0.0008
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0007;0.0017
0.0192;0.0271
0.0457;0.0465
0.0738;0.1912
0.1054;0.3680
0.1219;0.4830
0.0683;0.2343
0.0689;0.2165
0.0673;0.2089
0.0617;0.1852
0.0475;0.1286
0.0332;0.0744
0.0214;0.0431
0.0082;0.0169
0.0004;0.0008
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0009;0.0017
0.0205;0.0279
0.0485;0.0491
0.0767;0.2039
0.1022;0.3612
0.1274;0.5016
0.0734;0.2563
0.0716;0.2301
0.0672;0.2106
0.0557;0.1624
0.0530;0.1489
0.0424;0.1049
0.0256;0.0516
0.0171;0.0271
0.0020;0.0042
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0006;0.0008
0.0177;0.0186
0.0454;0.0533
0.0688;0.1929
0.0988;0.3544
0.1143;0.4661
0.0734;0.2580
0.0714;0.2284
0.0698;0.2216
0.0603;0.1827
0.0492;0.1362
0.0378;0.0930
0.0238;0.0491
0.0115;0.0220
0.0010;0.0025
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0004;0.0008
0.0172;0.0169
0.0424;0.0457
0.0686;0.1912
0.0926;0.3375
0.1117;0.4568
0.1245;0.5363
0.1297;0.5684
0.1268;0.5498
0.1167;0.4847
0.0989;0.3722
0.0762;0.2301
0.0500;0.0770
0.0237;0.0321
0.0016;0.0034
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0003;0.0008
0.0138;0.0211
0.0345;0.0533
0.0541;0.1582
0.0724;0.2605
0.0820;0.3071
0.0958;0.4009
0.1044;0.4525
0.1019;0.4407
0.0958;0.3959
0.0869;0.3367
0.0671;0.2132
0.0459;0.0770
0.0224;0.0313
0.0017;0.0034
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0001;0.0000
0.0102;0.0195
0.0263;0.0491
0.0447;0.1176
0.0559;0.1734
0.0777;0.2893
0.1017;0.4365
0.0846;0.3147
0.0912;0.3637
0.0920;0.3806
0.0738;0.2597
0.0695;0.2242
0.0468;0.0812
0.0244;0.0330
0.0037;0.0076
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0003;0.0008
0.0167;0.0161
0.0419;0.0448
0.0694;0.2039
0.0936;0.3544
0.1129;0.4762
0.1252;0.5557
0.1304;0.5879
0.1271;0.5667
0.1170;0.5016
0.0996;0.3891
0.0764;0.2419
0.0497;0.0837
0.0228;0.0313
0.0013;0.0025
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0007;0.0017
0.0179;0.0186
0.0459;0.0457
0.0679;0.2098
0.0709;0.2470
0.0563;0.1709
0.0576;0.1802
0.0134;0.0288
0.0435;0.1277
0.0783;0.3003
0.0775;0.2944
0.0066;0.0135
0.0129;0.0271
0.0132;0.0228
0.0017;0.0034
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0001;0.0008
0.0144;0.0220
0.0233;0.0431
0.0431;0.1176
0.0534;0.1692
0.0764;0.2910
0.0665;0.2165
0.0841;0.3434
0.0343;0.0829
0.0167;0.0364
0.0470;0.1362
0.0576;0.1768
0.0508;0.0990
0.0211;0.0271
0.0026;0.0059
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0001;0.0000
0.0020;0.0042
0.0034;0.0076
0.0175;0.0381
0.0340;0.0804
0.0668;0.2335
0.0633;0.2047
0.0725;0.2673
0.0606;0.1903
0.0560;0.1700
0.0368;0.0888
0.0223;0.0491
0.0333;0.0711
0.0102;0.0195
0.0009;0.0017
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0001;0.0000
0.0164;0.0178
0.0432;0.0440
0.0714;0.2284
0.0959;0.3840
0.1173;0.5202
0.0793;0.3214
0.0830;0.3155
0.0781;0.2901
0.0722;0.2571
0.0596;0.1962
0.0439;0.1176
0.0274;0.0567
0.0113;0.0203
0.0001;0.0008
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0105;0.0178
0.0290;0.0448
0.0515;0.1683
0.0715;0.2808
0.0882;0.3806
0.0989;0.4517
0.1009;0.4661
0.0988;0.4525
0.0907;0.3959
0.0755;0.3028
0.0582;0.1979
0.0372;0.0787
0.0161;0.0195
0.0006;0.0008
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0001;0.0000
